bias,variance,rate,cost,violation,min_altitude
0.3636363636363633,2.272727272727273,5.818181818181818,0.3674138760306491,False,5.579444398262694
0.3636363636363633,2.272727272727273,6.363636363636363,0.44070139408898035,False,5.433475258649842
0.3636363636363633,2.272727272727273,6.909090909090908,0.685603997550826,False,5.688815132456296
0.3636363636363633,2.272727272727273,7.454545454545454,0.5561864511069711,False,5.501381549144055
0.3636363636363633,2.272727272727273,8.0,0.7063348055753438,False,5.52132929063428
0.3636363636363633,2.618181818181818,2.0,0.8042095094846371,False,6.603533094736996
0.3636363636363633,2.618181818181818,2.5454545454545454,0.9233293271550446,False,5.775589168140464
0.3636363636363633,2.618181818181818,3.090909090909091,0.8894267139246963,False,5.7225169690466915
0.3636363636363633,2.618181818181818,3.6363636363636362,0.9095578988190796,False,6.094378994918126
0.3636363636363633,2.618181818181818,4.181818181818182,0.5714186070108309,False,5.7952770699159695
0.3636363636363633,2.618181818181818,4.727272727272727,0.20110945499262223,False,4.63772572053772
0.3636363636363633,2.618181818181818,5.2727272727272725,0.21684008340884556,False,5.288311630790699
0.3636363636363633,2.618181818181818,5.818181818181818,0.7722012162756332,False,6.887851289371949
0.3636363636363633,2.618181818181818,6.363636363636363,0.5594431201549515,False,5.80986535762718
0.3636363636363633,2.618181818181818,6.909090909090908,0.11249923748317486,False,4.841162337616164
0.3636363636363633,2.618181818181818,7.454545454545454,0.3822705151942735,False,5.071846716068715
0.3636363636363633,2.618181818181818,8.0,0.5867422700630894,False,5.350696981214526
0.3636363636363633,2.963636363636364,2.0,0.3564723963065363,False,5.730427524365303
0.3636363636363633,2.963636363636364,2.5454545454545454,0.49296046878247174,False,5.612583900838047
0.3636363636363633,2.963636363636364,3.090909090909091,1.0612160033361802,False,5.6015237075429685
0.3636363636363633,2.963636363636364,3.6363636363636362,0.06523910311612158,False,4.9222369921760665
0.3636363636363633,2.963636363636364,4.181818181818182,0.7094345991750273,False,6.688608326285324
0.3636363636363633,2.963636363636364,4.727272727272727,0.16573840287947497,False,5.414088014497736
0.3636363636363633,2.963636363636364,5.2727272727272725,0.2589266296962822,False,5.2059524525442145
0.3636363636363633,2.963636363636364,5.818181818181818,0.850930522145658,False,5.099445357948081
0.3636363636363633,2.963636363636364,6.363636363636363,0.37894446852935104,False,5.612791054412067
0.3636363636363633,2.963636363636364,6.909090909090908,0.5862316856652283,False,5.635223262400676
0.3636363636363633,2.963636363636364,7.454545454545454,0.497801009840378,False,5.301976726129483
0.3636363636363633,2.963636363636364,8.0,0.5705600583927051,False,5.398963920644
0.3636363636363633,3.3090909090909095,2.0,0.7730103727165405,False,5.588205204694724
0.3636363636363633,3.3090909090909095,2.5454545454545454,0.6792927890745067,False,5.664661382232017
0.3636363636363633,3.3090909090909095,3.090909090909091,0.7679731559042554,False,5.742276294110012
0.3636363636363633,3.3090909090909095,3.6363636363636362,0.11305375038764764,False,5.744014500744644
0.3636363636363633,3.3090909090909095,4.181818181818182,0.20445984836642556,False,4.877576679042016
0.3636363636363633,3.3090909090909095,4.727272727272727,0.1888796993248963,False,5.876098745910305
0.3636363636363633,3.3090909090909095,5.2727272727272725,-0.17878248537980984,True,6.390091781450186
0.3636363636363633,3.3090909090909095,5.818181818181818,0.4296368509190978,False,5.541256307983678
0.3636363636363633,3.3090909090909095,6.363636363636363,0.2135813724708154,False,5.356358409899644
0.3636363636363633,3.3090909090909095,6.909090909090908,0.36966254271686294,False,5.692270335691892
0.3636363636363633,3.3090909090909095,7.454545454545454,0.44367543150388355,False,5.488465772131509
0.3636363636363633,3.3090909090909095,8.0,0.3736306224458547,False,5.297993980619099
0.3636363636363633,3.6545454545454548,2.0,0.5060779750384304,False,6.072963023471963
0.3636363636363633,3.6545454545454548,2.5454545454545454,0.6189476911138782,False,4.148753373781738
0.3636363636363633,3.6545454545454548,3.090909090909091,0.5703068974194103,False,5.667674994778798
0.3636363636363633,3.6545454545454548,3.6363636363636362,0.36028212910348084,False,5.166022902559038
0.3636363636363633,3.6545454545454548,4.181818181818182,0.5067924888997883,False,5.980555719961217
0.3636363636363633,3.6545454545454548,4.727272727272727,0.049800060932509244,False,5.253326204494777
0.3636363636363633,3.6545454545454548,5.2727272727272725,-0.049615353128691586,True,4.260575564476843
0.3636363636363633,3.6545454545454548,5.818181818181818,-0.01055431944846924,True,5.42064241674291
0.3636363636363633,3.6545454545454548,6.363636363636363,0.3115488180329264,False,5.568091528081572
0.3636363636363633,3.6545454545454548,6.909090909090908,0.30682085077423105,False,5.5649099943317095
0.3636363636363633,3.6545454545454548,7.454545454545454,0.10062185562223977,False,5.31658312795921
0.3636363636363633,3.6545454545454548,8.0,0.46954384791649273,False,5.846689512823279
0.3636363636363633,4.0,2.0,0.6792059417675318,False,6.033357865368064
0.3636363636363633,4.0,2.5454545454545454,0.4668896245296588,False,6.001964743687873
0.3636363636363633,4.0,3.090909090909091,0.3301861266272826,False,4.889248801013423
0.3636363636363633,4.0,3.6363636363636362,0.227774123967544,False,4.855322801564319
0.3636363636363633,4.0,4.181818181818182,0.04329792627134585,False,4.971038590913587
0.3636363636363633,4.0,4.727272727272727,-0.05774475333912471,True,4.788274481841355
0.3636363636363633,4.0,5.2727272727272725,-0.33764330324755504,True,4.7690035504389146
0.3636363636363633,4.0,5.818181818181818,0.011393856905605121,False,4.60284954137151
0.3636363636363633,4.0,6.363636363636363,0.14913657900782654,False,5.617921647821106
0.3636363636363633,4.0,6.909090909090908,-0.26334664310552675,True,4.355290967611366
0.3636363636363633,4.0,7.454545454545454,-0.028546658926992957,True,4.501501790518574
0.3636363636363633,4.0,8.0,0.3717205476209425,False,5.274807478234541
1.0909090909090908,0.2,2.0,0.9467021173922988,False,4.944770935188922
1.0909090909090908,0.2,2.5454545454545454,1.0818654072450054,False,5.462236209818269
1.0909090909090908,0.2,3.090909090909091,0.9056587227121782,False,6.044347191691274
1.0909090909090908,0.2,3.6363636363636362,1.0907010541058448,False,5.4362908545462885
1.0909090909090908,0.2,4.181818181818182,0.13261296828387492,False,5.224537740660723
1.0909090909090908,0.2,4.727272727272727,1.0190232853448562,False,6.638496461814575
1.0909090909090908,0.2,5.2727272727272725,0.6411933313799452,False,5.395375238563921
1.0909090909090908,0.2,5.818181818181818,0.7307590993424402,False,5.243985999490206
1.0909090909090908,0.2,6.363636363636363,0.6707408173744073,False,5.923475896957721
1.0909090909090908,0.2,6.909090909090908,0.8283891294498619,False,7.208219148905401
1.0909090909090908,0.2,7.454545454545454,0.761946822648038,False,5.507465009794288
1.0909090909090908,0.2,8.0,0.7588925349780118,False,4.874354582533453
1.0909090909090908,0.5454545454545454,2.0,0.7570260958002458,False,5.552384876743694
1.0909090909090908,0.5454545454545454,2.5454545454545454,0.7463277579798782,False,5.822505193996739
1.0909090909090908,0.5454545454545454,3.090909090909091,0.6255518465461088,False,6.186067180208344
1.0909090909090908,0.5454545454545454,3.6363636363636362,0.7149743842853906,False,5.710324223716084
1.0909090909090908,0.5454545454545454,4.181818181818182,0.567300092509093,False,5.644895434438583
1.0909090909090908,0.5454545454545454,4.727272727272727,0.7203043383398489,False,5.2867392304843985
1.0909090909090908,0.5454545454545454,5.2727272727272725,0.3640017868736051,False,5.2121387724852735
1.0909090909090908,0.5454545454545454,5.818181818181818,0.19652403168397165,False,4.786895101823223
1.0909090909090908,0.5454545454545454,6.363636363636363,0.37658872515786807,False,5.8137833155142316
1.0909090909090908,0.5454545454545454,6.909090909090908,0.5652230501141075,False,5.662018005797879
1.0909090909090908,0.5454545454545454,7.454545454545454,0.7500068580095156,False,5.681320963809817
1.0909090909090908,0.5454545454545454,8.0,0.738464003765825,False,5.686853127299577
1.0909090909090908,0.8909090909090909,2.0,0.8454048282616193,False,5.554025499455829
1.0909090909090908,0.8909090909090909,2.5454545454545454,0.259745642275147,False,5.192606061181995
1.0909090909090908,0.8909090909090909,3.090909090909091,0.9709490966061733,False,6.434056797726969
1.0909090909090908,0.8909090909090909,3.6363636363636362,0.8043761045836215,False,6.42244146548673
1.0909090909090908,0.8909090909090909,4.181818181818182,0.5469741903676002,False,5.645632044070398
1.0909090909090908,0.8909090909090909,4.727272727272727,0.32811794268308814,False,5.170081514669563
1.0909090909090908,0.8909090909090909,5.2727272727272725,0.5151429510065211,False,6.117085169590929
1.0909090909090908,0.8909090909090909,5.818181818181818,0.334172597606051,False,5.109077965180345
1.0909090909090908,0.8909090909090909,6.363636363636363,0.3683021280017556,False,5.6689055024663135
1.0909090909090908,0.8909090909090909,6.909090909090908,0.12030345745065035,False,3.9722129808820315
1.0909090909090908,0.8909090909090909,7.454545454545454,0.3660835320412406,False,4.755727319084162
1.0909090909090908,0.8909090909090909,8.0,0.4551066306142212,False,5.3812164712054855
1.0909090909090908,1.2363636363636363,2.0,0.5980463129407275,False,6.3242800801761
1.0909090909090908,1.2363636363636363,2.5454545454545454,0.7092216632145334,False,5.859458843019947
1.0909090909090908,1.2363636363636363,3.090909090909091,0.7072045345585021,False,5.137787975668118
1.0909090909090908,1.2363636363636363,3.6363636363636362,0.7154826015130776,False,5.677600458245347
1.0909090909090908,1.2363636363636363,4.181818181818182,0.5597024319871917,False,5.023773815467114
1.0909090909090908,1.2363636363636363,4.727272727272727,0.037260204930381735,False,5.4462050339428965
1.0909090909090908,1.2363636363636363,5.2727272727272725,0.3636342626354325,False,4.912608485456677
1.0909090909090908,1.2363636363636363,5.818181818181818,0.08449287285094847,False,5.647210265058334
1.0909090909090908,1.2363636363636363,6.363636363636363,0.02667779402060702,False,5.848014270648589
1.0909090909090908,1.2363636363636363,6.909090909090908,0.12531391011142143,False,5.444509872915613
1.0909090909090908,1.2363636363636363,7.454545454545454,0.30683084315339687,False,5.608424558694568
1.0909090909090908,1.2363636363636363,8.0,0.3442755060844813,False,5.2628790530483345
1.0909090909090908,1.5818181818181818,2.0,0.5932434661881109,False,5.092149738297374
1.0909090909090908,1.5818181818181818,2.5454545454545454,0.6884012157417309,False,5.431794432505939
1.0909090909090908,1.5818181818181818,3.090909090909091,0.43340675904545434,False,4.936232071741198
1.0909090909090908,1.5818181818181818,3.6363636363636362,-0.10844285136640186,True,4.796043267333514
1.0909090909090908,1.5818181818181818,4.181818181818182,0.8044930292251689,False,6.196795173174181
1.0909090909090908,1.5818181818181818,4.727272727272727,0.2405235185503521,False,5.109078103946219
1.0909090909090908,1.5818181818181818,5.2727272727272725,0.18920917234197482,False,5.4627687299295795
1.0909090909090908,1.5818181818181818,5.818181818181818,-0.08137343759224525,True,5.475787409742191
1.0909090909090908,1.5818181818181818,6.363636363636363,0.3040000720459578,False,5.663092934899925
1.0909090909090908,1.5818181818181818,6.909090909090908,0.28949684116657703,False,5.299305170013572
1.0909090909090908,1.5818181818181818,7.454545454545454,0.4034904218601941,False,5.699397488730884
1.0909090909090908,1.5818181818181818,8.0,0.2786538006827515,False,4.991852914234301
1.0909090909090908,1.9272727272727272,2.0,0.5017945265250003,False,6.276304602272593
1.0909090909090908,1.9272727272727272,2.5454545454545454,0.18877856789056188,False,4.455015935014342
1.0909090909090908,1.9272727272727272,3.090909090909091,0.4084425467243978,False,5.433886397652407
1.0909090909090908,1.9272727272727272,3.6363636363636362,0.33505584963037827,False,5.457032448584628
1.0909090909090908,1.9272727272727272,4.181818181818182,0.17369313033926095,False,5.918624849640302
1.0909090909090908,1.9272727272727272,4.727272727272727,-0.17944156483443574,True,4.406309922775441
1.0909090909090908,1.9272727272727272,5.2727272727272725,0.060428678113392434,False,4.238834272536309
1.0909090909090908,1.9272727272727272,5.818181818181818,0.015981880946745852,False,5.846716963810755
1.0909090909090908,1.9272727272727272,6.363636363636363,0.06146474298053769,False,5.176815195839879
1.0909090909090908,1.9272727272727272,6.909090909090908,-0.15386762326624814,True,4.537951672714013
1.0909090909090908,1.9272727272727272,7.454545454545454,0.09024253496567912,False,4.931384986587561
1.0909090909090908,1.9272727272727272,8.0,0.5021543382353464,False,5.780999868597909
1.0909090909090908,2.272727272727273,2.0,0.1554953124488328,False,5.278747701664836
1.0909090909090908,2.272727272727273,2.5454545454545454,0.43260796908433535,False,6.002682488344969
1.0909090909090908,2.272727272727273,3.090909090909091,0.5879621521544054,False,5.080415056240471
1.0909090909090908,2.272727272727273,3.6363636363636362,0.03457965087786516,False,4.405790721420557
1.0909090909090908,2.272727272727273,4.181818181818182,0.06789324580846196,False,5.30107243303163
1.0909090909090908,2.272727272727273,4.727272727272727,0.234569770542324,False,5.1965942587210625
1.0909090909090908,2.272727272727273,5.2727272727272725,-0.08652623814413063,True,4.98935275798024
1.0909090909090908,2.272727272727273,5.818181818181818,-0.21951218212920828,True,5.825257178718179
1.0909090909090908,2.272727272727273,6.363636363636363,-0.3678811237386302,True,4.724489165709231
1.0909090909090908,2.272727272727273,6.909090909090908,0.39925020997783206,False,5.402650132257831
1.0909090909090908,2.272727272727273,7.454545454545454,0.023637640393803873,False,4.84491492898859
1.0909090909090908,2.272727272727273,8.0,0.10611087924574727,False,5.792535116584013
1.0909090909090908,2.618181818181818,2.0,-0.1682218420660257,True,5.5984950085821374
1.0909090909090908,2.618181818181818,2.5454545454545454,-0.05546417474141427,True,4.811209660641379
1.0909090909090908,2.618181818181818,3.090909090909091,0.08236876714463479,False,5.376645402029995
1.0909090909090908,2.618181818181818,3.6363636363636362,-0.22651008089318023,True,5.004576252147791
1.0909090909090908,2.618181818181818,4.181818181818182,0.41592277865086524,False,4.73433577635446
1.0909090909090908,2.618181818181818,4.727272727272727,-0.02859226288978077,True,4.6404166482119145
1.0909090909090908,2.618181818181818,5.2727272727272725,-0.04101565589091821,True,4.9685582328169575
1.0909090909090908,2.618181818181818,5.818181818181818,-0.28441734724842915,True,4.959518795187107
1.0909090909090908,2.618181818181818,6.363636363636363,0.21088434000596668,False,5.115432444142317
1.0909090909090908,2.618181818181818,6.909090909090908,0.034844190925177015,False,4.388207711989595
1.0909090909090908,2.618181818181818,7.454545454545454,-0.23327819160586252,True,5.002924947334327
1.0909090909090908,2.618181818181818,8.0,0.3353760576690583,False,5.513182732061888
1.0909090909090908,2.963636363636364,2.0,0.10790257045888105,False,5.107548273170559
1.0909090909090908,2.963636363636364,2.5454545454545454,-0.1243906546816925,True,5.177867008495991
1.0909090909090908,2.963636363636364,3.090909090909091,0.24104790003268525,False,5.015002733616145
1.0909090909090908,2.963636363636364,3.6363636363636362,-0.10453000370469476,True,5.02840911112133
1.0909090909090908,2.963636363636364,4.181818181818182,-0.17991945685098815,True,4.787014235836101
1.0909090909090908,2.963636363636364,4.727272727272727,0.24977449778507943,False,5.126261647412081
1.0909090909090908,2.963636363636364,5.2727272727272725,-0.3014974911701336,True,4.374731606012287
1.0909090909090908,2.963636363636364,5.818181818181818,-0.11091793477594358,True,4.798469978615005
1.0909090909090908,2.963636363636364,6.363636363636363,-0.3834962532520309,True,5.277155762884475
1.0909090909090908,2.963636363636364,6.909090909090908,0.07117683976190436,False,4.7709650568925515
1.0909090909090908,2.963636363636364,7.454545454545454,-0.5189352701507477,True,4.984821574767713
1.0909090909090908,2.963636363636364,8.0,-0.20200947682649925,True,5.193303322754884
1.0909090909090908,3.3090909090909095,2.0,-0.32714295061521886,True,5.119155718534436
1.0909090909090908,3.3090909090909095,2.5454545454545454,-0.22017985738026888,True,5.145202202152993
1.0909090909090908,3.3090909090909095,3.090909090909091,-0.03620046250107341,True,4.486829827800604
1.0909090909090908,3.3090909090909095,3.6363636363636362,-0.1955652003745142,True,5.1475940281038355
1.0909090909090908,3.3090909090909095,4.181818181818182,-0.17503298265618583,True,5.117173507580056
1.0909090909090908,3.3090909090909095,4.727272727272727,0.12148189321850983,False,4.339361087362985
1.0909090909090908,3.3090909090909095,5.2727272727272725,-0.01002330940852797,True,5.042154659353079
1.0909090909090908,3.3090909090909095,5.818181818181818,-0.5431495023769202,True,3.791693684753585
1.0909090909090908,3.3090909090909095,6.363636363636363,-0.395082087379516,True,5.065742968582714
1.0909090909090908,3.3090909090909095,6.909090909090908,-0.3418899488526936,True,5.41368751627098
1.0909090909090908,3.3090909090909095,7.454545454545454,-0.5394987815253,True,4.454456744551673
1.0909090909090908,3.3090909090909095,8.0,-0.4191985641934859,True,4.762617377118998
1.0909090909090908,3.6545454545454548,2.0,0.14061892731024472,False,4.9302380304697175
1.0909090909090908,3.6545454545454548,2.5454545454545454,-0.6024246064859031,True,4.497049466912344
1.0909090909090908,3.6545454545454548,3.090909090909091,-0.055343729358021954,True,5.146803648122827
1.0909090909090908,3.6545454545454548,3.6363636363636362,0.0293621369389091,False,4.4938352971143845
1.0909090909090908,3.6545454545454548,4.181818181818182,-0.1638050158255064,True,5.432448740413482
1.0909090909090908,3.6545454545454548,4.727272727272727,-0.7331601041222543,True,4.426665808837234
1.0909090909090908,3.6545454545454548,5.2727272727272725,-0.5379381542401507,True,4.4213005092090265
1.0909090909090908,3.6545454545454548,5.818181818181818,-0.39749375964099093,True,4.358891958302233
1.0909090909090908,3.6545454545454548,6.363636363636363,-0.5960359886927953,True,4.421040220051217
1.0909090909090908,3.6545454545454548,6.909090909090908,-0.6374656761861109,True,3.819621759371296
1.0909090909090908,3.6545454545454548,7.454545454545454,-0.2170253505600511,True,4.208577631860621
1.0909090909090908,3.6545454545454548,8.0,-0.13909373876538333,True,5.092201907661592
1.0909090909090908,4.0,2.0,-0.48555626010369823,True,4.1756614137284735
1.0909090909090908,4.0,2.5454545454545454,0.053603681812634724,False,4.5630209162427935
1.0909090909090908,4.0,3.090909090909091,-0.33920865580296494,True,4.891821790822983
1.0909090909090908,4.0,3.6363636363636362,-0.16475256320536613,True,4.709477993772386
1.0909090909090908,4.0,4.181818181818182,-0.5229866394902881,True,5.188198291358966
1.0909090909090908,4.0,4.727272727272727,-0.13329901819779866,True,5.356130007193099
1.0909090909090908,4.0,5.2727272727272725,-0.5236749231619751,True,4.072192216017561
1.0909090909090908,4.0,5.818181818181818,-0.7367543012963348,True,4.524502751336544
1.0909090909090908,4.0,6.363636363636363,-0.4808510923190997,True,5.219948204154115
1.0909090909090908,4.0,6.909090909090908,-0.3935628335426861,True,3.8548970155774054
1.0909090909090908,4.0,7.454545454545454,-0.24614684724313157,True,4.2548228390996625
1.0909090909090908,4.0,8.0,-0.45278685697405957,True,4.672313246151788
1.8181818181818183,0.2,2.0,0.8169204017930317,False,7.371879679795712
1.8181818181818183,0.2,2.5454545454545454,0.49430823121221446,False,5.40270992185202
1.8181818181818183,0.2,3.090909090909091,0.4187551445368404,False,5.862582857473758
1.8181818181818183,0.2,3.6363636363636362,0.17261762800849412,False,6.070223305964655
1.8181818181818183,0.2,4.181818181818182,0.2007113694681383,False,5.449582914013835
1.8181818181818183,0.2,4.727272727272727,0.21028771763539555,False,5.421081022942624
1.8181818181818183,0.2,5.2727272727272725,0.18523136660076026,False,4.876604773327299
1.8181818181818183,0.2,5.818181818181818,-0.12414395259241012,True,4.325778930921742
1.8181818181818183,0.2,6.363636363636363,0.08155132780902652,False,5.471019579565083
1.8181818181818183,0.2,6.909090909090908,0.12608353936228098,False,5.96332975603605
1.8181818181818183,0.2,7.454545454545454,0.1005262436282931,False,5.434897071424549
1.8181818181818183,0.2,8.0,-0.03615095962963438,True,4.770299189133165
1.8181818181818183,0.5454545454545454,2.0,0.4532580917130308,False,5.877809147084603
1.8181818181818183,0.5454545454545454,2.5454545454545454,0.21053386621577794,False,5.174734240286744
1.8181818181818183,0.5454545454545454,3.090909090909091,-0.09535709813179516,True,4.7261283014649
1.8181818181818183,0.5454545454545454,3.6363636363636362,0.31119142218752616,False,5.598793930240809
1.8181818181818183,0.5454545454545454,4.181818181818182,0.15119399826973623,False,5.176080841860216
1.8181818181818183,0.5454545454545454,4.727272727272727,-0.025120864686225024,True,4.644718565577051
1.8181818181818183,0.5454545454545454,5.2727272727272725,0.053572586910981185,False,5.264059059105676
1.8181818181818183,0.5454545454545454,5.818181818181818,-0.01771619584100774,True,4.719266382825202
1.8181818181818183,0.5454545454545454,6.363636363636363,-0.5406538659256312,True,5.007922489951216
1.8181818181818183,0.5454545454545454,6.909090909090908,-0.1648748887061406,True,4.4037372292722985
1.8181818181818183,0.5454545454545454,7.454545454545454,0.1367048661405376,False,4.940698546180973
1.8181818181818183,0.5454545454545454,8.0,0.2905401287711893,False,5.599043103559538
1.8181818181818183,0.8909090909090909,2.0,0.34722804120360706,False,4.66425018560334
1.8181818181818183,0.8909090909090909,2.5454545454545454,0.40807968918953075,False,5.538704954806459
1.8181818181818183,0.8909090909090909,3.090909090909091,0.03072585971876242,False,5.102420093389888
1.8181818181818183,0.8909090909090909,3.6363636363636362,-0.3257686207324588,True,4.878557785007876
1.8181818181818183,0.8909090909090909,4.181818181818182,-0.2584498112792837,True,4.065215045798949
1.8181818181818183,0.8909090909090909,4.727272727272727,-0.43464169729180224,True,5.121702490203161
1.8181818181818183,0.8909090909090909,5.2727272727272725,-0.31568213950444723,True,5.451181715453803
1.8181818181818183,0.8909090909090909,5.818181818181818,-0.32691662168639085,True,3.8194043995171354
1.8181818181818183,0.8909090909090909,6.363636363636363,-0.4369265335774779,True,5.180979276425991
1.8181818181818183,0.8909090909090909,6.909090909090908,-0.20392339672815696,True,4.521932955026543
1.8181818181818183,0.8909090909090909,7.454545454545454,-0.07362363470806732,True,5.177267733375706
1.8181818181818183,0.8909090909090909,8.0,0.19839625150599338,False,5.922645866452457
1.8181818181818183,1.2363636363636363,2.0,0.034924083769330774,False,4.371900240728312
1.8181818181818183,1.2363636363636363,2.5454545454545454,-0.02063850374876819,True,5.109501749542675
1.8181818181818183,1.2363636363636363,3.090909090909091,-0.19180686131048277,True,4.329617681241995
1.8181818181818183,1.2363636363636363,3.6363636363636362,-0.005400361479181354,True,4.970273462735593
1.8181818181818183,1.2363636363636363,4.181818181818182,-0.1496524741969157,True,4.471099858453049
1.8181818181818183,1.2363636363636363,4.727272727272727,-0.2798863665257411,True,4.257997061340107
1.8181818181818183,1.2363636363636363,5.2727272727272725,-0.11542614217729574,True,5.4021985251845805
1.8181818181818183,1.2363636363636363,5.818181818181818,-0.6926302651599137,True,3.842614304743881
1.8181818181818183,1.2363636363636363,6.363636363636363,-0.6165638602421255,True,4.0584241725544254
1.8181818181818183,1.2363636363636363,6.909090909090908,-0.2930677187352593,True,3.9821096714154756
1.8181818181818183,1.2363636363636363,7.454545454545454,-0.3936356061400511,True,4.1043857078192
1.8181818181818183,1.2363636363636363,8.0,-0.08726640943107364,True,4.947405759087052
1.8181818181818183,1.5818181818181818,2.0,-0.14110606137666631,True,4.947304374693033
1.8181818181818183,1.5818181818181818,2.5454545454545454,-0.15091785207792963,True,4.713254592759044
1.8181818181818183,1.5818181818181818,3.090909090909091,0.2319989783549833,False,5.902229504250157
1.8181818181818183,1.5818181818181818,3.6363636363636362,-0.43771054881104154,True,4.977155660128545
1.8181818181818183,1.5818181818181818,4.181818181818182,-0.09756892601727818,True,4.328299429606413
1.8181818181818183,1.5818181818181818,4.727272727272727,-0.1736870585699791,True,5.5952789006362975
1.8181818181818183,1.5818181818181818,5.2727272727272725,-0.6216111492874995,True,3.919637440205369
1.8181818181818183,1.5818181818181818,5.818181818181818,-0.22349676297995802,True,4.912250892432866
1.8181818181818183,1.5818181818181818,6.363636363636363,-0.3105991178125686,True,4.85969549038768
1.8181818181818183,1.5818181818181818,6.909090909090908,-0.30187730422792186,True,4.034886631616536
1.8181818181818183,1.5818181818181818,7.454545454545454,-0.1034364658270624,True,5.481358530386824
1.8181818181818183,1.5818181818181818,8.0,-0.27823438776083154,True,4.700027137332237
1.8181818181818183,1.9272727272727272,2.0,-0.40661641485672373,True,4.850510963152193
1.8181818181818183,1.9272727272727272,2.5454545454545454,-0.03080671045401137,True,4.938097781046333
1.8181818181818183,1.9272727272727272,3.090909090909091,0.018542868633012743,False,4.851504253143043
1.8181818181818183,1.9272727272727272,3.6363636363636362,-0.16850947988316556,True,4.321658350770777
1.8181818181818183,1.9272727272727272,4.181818181818182,-0.36819503072680787,True,4.544627840321774
1.8181818181818183,1.9272727272727272,4.727272727272727,-0.39601736654912656,True,4.419219169034194
1.8181818181818183,1.9272727272727272,5.2727272727272725,-0.5270330708093138,True,4.885990514911439
1.8181818181818183,1.9272727272727272,5.818181818181818,-0.6180182674326656,True,3.578693182197995
1.8181818181818183,1.9272727272727272,6.363636363636363,-0.17461395565575277,True,5.516113083689491
1.8181818181818183,1.9272727272727272,6.909090909090908,-0.742105391071038,True,4.6027485115515585
1.8181818181818183,1.9272727272727272,7.454545454545454,-0.5171313248979843,True,4.6146122827675455
1.8181818181818183,1.9272727272727272,8.0,-0.2771477767808909,True,4.605648323060948
1.8181818181818183,2.272727272727273,2.0,-0.3607844110992223,True,4.293945062742648
1.8181818181818183,2.272727272727273,2.5454545454545454,-0.43209294552945243,True,4.1519959503553245
1.8181818181818183,2.272727272727273,3.090909090909091,-0.3233998249873226,True,4.318720180457301
1.8181818181818183,2.272727272727273,3.6363636363636362,-0.2486566155557254,True,5.494966462112239
1.8181818181818183,2.272727272727273,4.181818181818182,-0.5831316124623326,True,4.536570637805356
1.8181818181818183,2.272727272727273,4.727272727272727,-0.44477829253309187,True,4.791222842926545
1.8181818181818183,2.272727272727273,5.2727272727272725,-0.5891838617281265,True,4.782157347451735
1.8181818181818183,2.272727272727273,5.818181818181818,-0.5378519930852544,True,3.8433167957510963
1.8181818181818183,2.272727272727273,6.363636363636363,-0.454335887255346,True,4.989309531378025
1.8181818181818183,2.272727272727273,6.909090909090908,-0.7399464365219944,True,4.279022481201807
1.8181818181818183,2.272727272727273,7.454545454545454,-0.3835069358618655,True,4.511836154348453
1.8181818181818183,2.272727272727273,8.0,-0.22503335666675103,True,5.9569028906429295
1.8181818181818183,2.618181818181818,2.0,-0.46486484814530304,True,3.8446128502778096
1.8181818181818183,2.618181818181818,2.5454545454545454,-0.2917272069485923,True,5.06905404561448
1.8181818181818183,2.618181818181818,3.090909090909091,-0.45977380538276885,True,5.266856526277748
1.8181818181818183,2.618181818181818,3.6363636363636362,-0.7564245522792628,True,4.590034759236542
1.8181818181818183,2.618181818181818,4.181818181818182,-0.6919294919764662,True,5.167759461127182
1.8181818181818183,2.618181818181818,4.727272727272727,-0.24984860759641847,True,4.366823098511907
1.8181818181818183,2.618181818181818,5.2727272727272725,-0.8179227061294236,True,4.611871237360477
1.8181818181818183,2.618181818181818,5.818181818181818,-0.8153642772156524,True,4.1619301138182285
1.8181818181818183,2.618181818181818,6.363636363636363,-0.7267257796610821,True,3.3134376422400895
1.8181818181818183,2.618181818181818,6.909090909090908,-0.6936931285414891,True,3.961442984426424
1.8181818181818183,2.618181818181818,7.454545454545454,-0.7224336625403973,True,4.9993823391940095
1.8181818181818183,2.618181818181818,8.0,-0.7945667087121682,True,4.612035884661821
1.8181818181818183,2.963636363636364,2.0,-0.46709659132103204,True,4.393023324431051
1.8181818181818183,2.963636363636364,2.5454545454545454,-0.2980529104955889,True,4.871972736788857
1.8181818181818183,2.963636363636364,3.090909090909091,-0.40311429480627264,True,5.080978035460158
1.8181818181818183,2.963636363636364,3.6363636363636362,-0.6586014326076413,True,4.035280200138484
1.8181818181818183,2.963636363636364,4.181818181818182,-0.891423796772611,True,3.6958709382379116
1.8181818181818183,2.963636363636364,4.727272727272727,-0.16216915680466082,True,5.460170633563733
1.8181818181818183,2.963636363636364,5.2727272727272725,-1.0818625158256756,True,3.2569085058025395
1.8181818181818183,2.963636363636364,5.818181818181818,-0.7452012985504148,True,4.528431100138569
1.8181818181818183,2.963636363636364,6.363636363636363,-0.725663060342455,True,4.1468590428806955
1.8181818181818183,2.963636363636364,6.909090909090908,-0.8196527949595854,True,4.344286967120093
1.8181818181818183,2.963636363636364,7.454545454545454,-0.7102668604381406,True,3.1800829531880916
1.8181818181818183,2.963636363636364,8.0,-0.6928616196077194,True,3.8814351632621236
